inspection_id,name,aka_name,facility_type,risk,address,city,state,zip,date,inspection_type,results,violations,latitude,longitude,location
1434527,EUREST DINING SERVICES AT CAFE 300,CAFE 300,Restaurant,Risk 1 (High),300 N LA SALLE ST ,CHICAGO,IL,60654,04/03/2014,Canvass,Pass w/ Conditions,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: NOTED TEMPERATURE OF WALK IN COOLER TO BE IMPROPER AT 48.9F. INSTRUCTED NOT TO USE UNTIL EQUIPMENT MAINTAINS PROPER TEMPERATURE OF 40F OR BELOW. MANAGER IMMEDIATELY CALLED REFRIGERATION TECHNICIAN FOR MAINTENANCE. BY END OF INSPECTION TEMPERATURE OF WALK IN COOLER IS READING 46.6F. PREMISES HAS OTHER COOLERS MAINTAINING PROPER TEMPERATURE OF 40F AND BELOW.  CITATION ISSUED FOR CRITICAL VIOLATION #7-38-005(A). | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: NOTED INTERNAL TEMPERATURES OF THE FOLLOWING POTENTIALLY HAZARDOUS FOOD ITEM TO BE IMPROPER BETWEEN 44F TO 63F ON SHELVES AT THE REAR PREP AREA AND INSIDE THE WALK IN COOLER.(CHICKEN SALAD 44.4F,TUNA 44.4F,TURKEY SANDWICH 60F,CHICKEN SALAD SANDWICH 60.2F,DELI SANDWICH 63.2F,VEGGIE WRAP(EGG PLANT,ZUCCHINI,PEPPERS ETC)54.6F,EGGS 51.2,YOGURT 50.5F,MILK (HALF/HALF)48F,HAM 47.3,CHICKEN 47.3F. MANAGER IMMEDIATELY AND VOLUNTARILY DISPOSED OF 88LBS OF PRODUCTS WORTH $435.00 THROUGH DENATURING PROCESS.  CITATION ISSUED FOR CRITICAL VIOLATION #7-38-005(A) | 6. HANDS WASHED AND CLEANED, GOOD HYGIENIC PRACTICES; NO BARE HAND CONTACT WITH READY-TO-EAT FOODS. - Comments: NOTED EMPLOYEES WEARING GLOVES AT THE PREP AREA, PUTS HAND INSIDE PANTS POCKET, WRITES ON WRAP,CONTINUES TO THE WALK IN COOLER AND BACK TO THE PREP TABLE AND CONTINUES TO PREPARE FOOD ALL WITHOUT CHANGING GLOVES. FINALLY CHANGES GLOVES BUT THEN DOES NOT WASH HANDS IN THE PROCESS.INSTRUCTED TO CHANGE GLOVES IN BETWEEN TASKS, WHEN MOVING FROM ONE STATION TO ANOTHER AND MUST WASH HAND AFTER CHANGING GLOVES.  CITATION ISSUED FOR CRITICAL VIOLATION #7-38-010(A) | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: NOTED MULTI USE UTENSILS ON SHELVING AT THE DISH WASHER ROOM NOT PROPERLY STORED. INSTRUCTED TO INVERT ALL UTENSILS DURING STORAGE TO PREVENT DUST ACCUMULATION AND CONTAMINATION. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: NOTED ACCUMULATION OF GREASE AND DIRT ALONG WALL BASE AND UNDERNEATH COOKING STOVE AT THE FRONT COOKING LINE. INSTRUCTED TO CLEAN AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED SLOW DRAIN AT THE EXPOSED HAND WASH SINK AT THE FRONT PREP LINE. INSTRUCTED TO REPAIR AND MAINTAIN.",41.88752863965694,-87.63264683652444,"(-87.63264683652446, 41.887528639656935)"
1607258,CAFE DU MARCHE,LE CAFE DU MARCHE,Restaurant,Risk 1 (High),131 N Clinton ST ,CHICAGO,IL,60661,12/28/2015,Canvass Re-Inspection,Pass,,41.88418750712781,-87.64111966683218,"(-87.64111966683218, 41.884187507127805)"
1387750,WENDY'S OLD FASHIONED HAMBURGERS,WENDY'S,Restaurant,Risk 1 (High),7 E 111TH ST ,CHICAGO,IL,60628,11/14/2014,Short Form Complaint,Pass,,41.69247632322652,-87.62284191735947,"(-87.62284191735947, 41.692476323226515)"
233221,Howe Elem,Howe Elem,School,Risk 1 (High),720 N Lorel AVE ,CHICAGO,IL,60644,04/22/2010,Canvass,Pass,"36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Shielding to protect against broken glass falling into food shall be provided for all artificial lighting sources in preparation, service, and display facilities.    MUST PROVIDE LIGHT BULB INSIDE WALK-IN COOLER AND FREEZER",41.89362521162533,-87.75943556816057,"(-87.75943556816058, 41.893625211625334)"
2370293,BILLY GOAT TAVERN & GRILL,BILLY GOAT TAVERN & GRILL,Restaurant,Risk 1 (High),00 E LAKE ST ,CHICAGO,IL,60601,02/07/2017,Canvass Re-Inspection,Pass,,41.8858384517594,-87.62584164558254,"(-87.62584164558255, 41.8858384517594)"
413411,MIKES LIQUOR,MIKES LIQUOR,TAVERN,Risk 3 (Low),3135 W MONTROSE AVE ,CHICAGO,IL,60618,09/14/2010,License-Task Force,Fail,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.OBSERVE STANDING WATER IN BASEMENT INSTRUCTED TO REMOVE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.NEED TO INSTALL HAND SINK BEHIND BAR AREA WITH HOT AND COLD RUNNING WATER AND HOOKED TO PROPER DRAINAGE.",41.961083923126395,-87.70724120876541,"(-87.70724120876541, 41.96108392312639)"
1319794,BRONZEVILLE CONVENIENCE,BRONZEVILLE CONVENIENCE,Grocery Store,Risk 2 (Medium),100 E 47TH ST ,CHICAGO,IL,60653,09/27/2013,License,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: MUST PROVIDE A COMPLETE PEST CONTROL LOG BOOK CONTAINING ALL REQUIRED DOCUMENTS AND NEW COMPANY INFORMATION.   | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: MUST PROVIDE AN OUTSIDE WASTE RECEPTACLE WITH NEW COMPANY INFORMATION.   | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: MUST INSTALL A METAL DRAIN BOARD AT THE THREE COMPARTMENT SINK. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN INTERIOR OF REACH IN COOLERS AND FREEZERS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN FLOORS IN BASEMENT AND REMOVE DEBRIS AND POOLING WATER. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAKY PIPE UNDER THE THREE COMPARTMENT SINK.  | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST REMOVE CLUTTER FROM REAR HALLWAY AND BASEMENT. ",41.809398169618895,-87.62275731970226,"(-87.62275731970227, 41.809398169618895)"
1931400,7-ELEVEN # 37622A,7 ELEVEN,Grocery Store,Risk 3 (Low),4 W JACKSON BLVD ,CHICAGO,IL,60606,05/23/2016,License Re-Inspection,Pass,,41.87828615621557,-87.62780446623054,"(-87.62780446623054, 41.87828615621557)"
1734233,FLASH FOOD MART,FLASH FOOD MART,Grocery Store,Risk 2 (Medium),3424 W OHIO ST ,CHICAGO,IL,60624,03/16/2016,License Re-Inspection,Pass,,41.89194263700593,-87.71248780539938,"(-87.71248780539938, 41.89194263700593)"
555295,J & J FISH,J & J FISH,Restaurant,Risk 1 (High),6659 S DAMEN AVE ,CHICAGO,IL,60636,11/01/2011,Short Form Complaint,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.  REPLACE STAINED CEILING TILES IN ALL AREAS. CLEAN ALL CEILING VENTS. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: REPAIR SELF CLOSING DEVICE ON WASHROOM DOOR.   | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR LEAKING DRAINPIPE UNDER EXPOSED SINK. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: USE LONG HANDLE UTENSILS FOR DISPENSING COLESLAW.",41.7721674229412,-87.67356656790552,"(-87.67356656790552, 41.772167422941195)"
2184723,ISLA TROPICAL,ISLA TROPICAL,Grocery Store,Risk 3 (Low),3736 W LAWRENCE AVE ,CHICAGO,IL,60625,07/18/2018,License,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO HEALTH POLICY ON SITE.  PF 2-102.14(A), 7-38-012(A), NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO WRITTEN PROCEDURES FOR CLEANING AFTER A PATRON OR EMPLOYEE EXPERIENCES VOMITING AND/OR DIARRHEA. MUST DEVELOP WRITTEN PROCEDURES.  PF 2-501.11(A0 7-38-005 NO CITATION ISSUED.",41.96841586549297,-87.72213865574992,"(-87.7221386557499, 41.968415865492965)"
1497400,DULCERIA ACAPULCO,DULCERIA ACAPULCO,Grocery Store,Risk 2 (Medium),2101 S CALIFORNIA AVE ,CHICAGO,IL,60608,10/01/2014,Canvass,No Entry,,41.85369311668322,-87.69535819955435,"(-87.69535819955435, 41.85369311668322)"
2159612,MCDONALD'S,MCDONALD'S,Restaurant,Risk 2 (Medium),1040 W RANDOLPH ST ,CHICAGO,IL,60607,04/06/2018,License,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST INSTALL SPLASH GUARDS AT EXPOSED HAND SINKS THROUGHOUT PREP AREAS.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST INSTALL MISSING CEILING TILES IN EMPLOYEE BREAK ROOM IN REAR.",41.88440773161879,-87.65368149002035,"(-87.65368149002035, 41.88440773161879)"
1497260,EL PRESIDENTE RESTAURANT,EL PRESIDENTE RESTAURANT,Restaurant,Risk 1 (High),2558 N ASHLAND AVE ,CHICAGO,IL,60614,09/29/2014,Short Form Complaint,Pass w/ Conditions,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: ALL FOOD CONTAINERS WITH READY TO EAT FOODS INSIDE THE WALK IN COOLER AND REACH IN COOLER MUST BE LABELED AND DATED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST RE CAULK ALL THE EXPOSED HAND SINK AND ALL THE WASHBOWL SINK IN THE WASHROOM. CAULK ARE ALL WORN OUT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST REMOVE CARDBOARD ON THE FLOOR INSIDE THE WALK IN FREEZER. ALL CONTAINERS WITH COOKED FOODS MUST BE ELEVATED 6' OFF THE FLOOR INSIDE THE WALK IN COOLER.   | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CRACKED/DAMAGED CEILING ABOVE THE WATER HEATER IN THE BASEMENT. MUST REPAIR AND MAINTAIN.   | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MISSING LIGHT SHIELD ON THE LIGHT BULB INSIDE THE WALK IN COOLER. MUST PROVIDE LIGHT SHIELD.  ",41.92868240867868,-87.66841492782217,"(-87.66841492782217, 41.928682408678675)"
1578656,CAKE BROS BAKERY,CAKE BROS BAKERY,Bakery,Risk 2 (Medium),6808 W NORTH AVE ,CHICAGO,IL,60707,10/07/2015,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO CLEAN AND MAINTAIN FOOD CARTS AND RACKS IN REAR AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO CLEAN AND MAINTAIN CEILING VENT COVER WITH DUST ACCUMULATION ABOVE SERVICE DISPLAY AREA. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: INSTRUCTED TO REMOVE UNNECESSARY ARTICLES/UNUSED EQUIPMENT IN REAR STORAGE AREA. USABLE ITEMS AND CLEANING SUPPLY MUST BE STORED 6' OFF THE FLOOR FOR EASY ACCESS ON CLEANING.-------MOPS AND BROOMS MUST BE STORED 6' OFF THE FLOOR. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: NO FOOD HANDLER TRAINING CERTIFICATES ON PREMISE. INSTRUCTED TO PROVIDE.",41.90912967114548,-87.79529634543768,"(-87.79529634543768, 41.90912967114548)"
2352692,KIDS ARE US LEARNING CENTER,KIDS ARE US LEARNING CENTER,Daycare Above and Under 2 Years,Risk 1 (High),7453 S VINCENNES AVE ,CHICAGO,IL,60621,12/04/2019,Canvass Re-Inspection,Pass,,41.758492245412725,-87.63105072780108,"(-87.63105072780108, 41.75849224541273)"
2135789,CHICAGO ARTS HIGH SCHOOL,CHICAGO ARTS HIGH SCHOOL,School,Risk 1 (High),2714 W Augusta BLVD ,CHICAGO,IL,60622,01/22/2018,Canvass,Pass,38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED A LEAK UNDERNEATH THE 3 COMPARTMENT SINK (MIDDLE COMPARTMENT) WHEN THE RELEASE LEVER IS OPEN. MUST REPAIR AND MAINTAIN.,41.899404016321824,-87.69494543228109,"(-87.6949454322811, 41.89940401632183)"
1234990,THE WORLD IS YOUR'S CHILD CARE & LEARNING CENTER INC.,THE WORLD IS YOUR'S CHILD CARE & LEARNING CENTER INC.,Daycare (2 - 6 Years),Risk 1 (High),8026 S COTTAGE GROVE AVE ,CHICAGO,IL,60619,08/30/2012,License,No Entry,,41.7486247573131,-87.6053113596727,"(-87.6053113596727, 41.7486247573131)"
2050579,PEGASUS RESTAURANT & TAVERNA,PEGASUS RESTAURANT & TAVERNA,Restaurant,Risk 1 (High),130 S HALSTED ST ,CHICAGO,IL,60661,05/17/2017,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Found several heavily stained cutting boards with deep groves (along the hot holding unit in kitchen). Must resurface or replace. Must maintain same.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Found cracked tile on wall in dish area. Must repair and maintain.  Found excessive dirt build up around pipes along the floor under sprayer near dishwasher. Must remove, detail clean and sanitize this area. Must maintain same.  | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Found excessive debris inside light shield inside walk in cooler in rear of kitchen. Must remove debris, detail clean and sanitize. Must maintain same. ",41.87951951720997,-87.64743782249445,"(-87.64743782249445, 41.87951951720997)"
1383349,Mc DONALDS # 25509,Mc DONALDS # 25509,Restaurant,Risk 2 (Medium),4601 W DIVERSEY AVE ,CHICAGO,IL,60639,12/30/2013,Canvass,Pass,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Single use articles not properly stored. Instructed to invert utensils to prevent contamination before use. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floor under and behind equipment not cleaned. Instructed to detail clean daily. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: Employees in food prep area not wearing hair restraints. Instructed to provide proper hair restraints for all employees in prep area.",41.931483591781685,-87.74199187144146,"(-87.74199187144147, 41.931483591781685)"
2320798,QUE RICO RESTAURANT,QUE RICO RESTAURANT,Restaurant,Risk 1 (High),2814 N SOUTHPORT AVE ,CHICAGO,IL,60657,10/30/2019,Canvass,Pass w/ Conditions,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments:  PERSON IN CHARGE AT THE TIME OF INSPECTION DOES NOT HAVE A CITY OF CHICAGO SANITATION CERTIFICATE. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED - | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments:  NO ORIGINAL AND VALID CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE POSTED NOR PROVIDED ON SITE. INSTRUCTED TO PROVIDE. A LEAST ONE CERTIFIED FOOD MANAGER MUST BE ON SITE WHEN FOOD IS HANDLED. PRIORITY FOUNDATION: 7-38-012, CITATION ISSUED.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments:  WE OBSERVED SLIGHTLY BLACK SUBSTANCE AT INTERIOR PANEL OF ICE BIN OF THE ICE MACHINE IN THE SMOOTHIES AREA,INSTRUCTED TO CLEAN AND MAINTAIN - | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: MENU DOES NOT DISCLOSE AND INFORM CONSUMERS THE SPECIFIC MENU ITEMS THAT ARE RAW OR UNDER COOKED AND A POTENTIAL HAZARD OF CONSUMING SUCH FOOD(STEAKS). MUST DISCLOSE AND REMIND SUCH ITEMS. PRIORITY FOUNDATION VIOLATION:7-38-005. NO CITATION ISSUED - | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED NO STOPPERS AT THREE COMPARTMENT SINK,INSTRUCTED TO PROVIDE THREE STOPPERS AT SAID SINK | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NO SELF CLOSING DEVICE PROVIDED AT SECOND FLOOR WASHROOM DOOR. INSTRUCTED TO PROVIDE.",41.932964216671685,-87.6637295301993,"(-87.66372953019929, 41.932964216671685)"
2088913,GRAND RIVER,THE LAND ON LINCOLN,Restaurant,Risk 1 (High),3032 N LINCOLN AVE ,CHICAGO,IL,60657,09/26/2017,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED STANDING WATER IN BOTTOM OF PREP TOP COOLER. INSTRUCTED TO ELIMINATE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN GREASE AND FOOD DEBRIS FROM UNDER FRYER.",41.936779807698976,-87.6648344969278,"(-87.6648344969278, 41.936779807698976)"
1751611,"J & K DOLLAR STORE, INC.","J & K DOLLAR STORE, INC.",Grocery Store,Risk 3 (Low),1645 W 79TH ST ,CHICAGO,IL,60620,04/07/2016,Complaint,Pass w/ Conditions,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OBSERVED THE OUTSIDE DUMPSTERS OVERFLOWING AND THE LIDS OPEN. INSTRUCTED TO MAINTAIN THE OUTSIDE DUMPSTER AREA. SERIOUS VIOLATION 7-38-020 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED THE FLOOR WITH HOLES AND GAPS THROUGHOUT THE FACIITY AND ACCUMULATED DEBRIS UNDER SHELVING. INSTRUCTED TO CLEAN, REPAIR AND MAINTAIN THE FLOORS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED CLUTTER IN THE REAR STORAGE AREA AND THE OFFICE. INSTRUCTED TO REMOVE ALL UNECCESARY ITEMS AND/OR BETTER ORGANIZE. ",41.75022123811565,-87.66521277969126,"(-87.66521277969125, 41.75022123811565)"
1286213,RESTAURANT & POZOLERIA SAN JUAN,RESTAURANT & POZOLERIA SAN JUAN,Restaurant,Risk 1 (High),1523 N PULASKI RD ,CHICAGO,IL,60651,12/28/2012,Complaint,Pass w/ Conditions,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: OBSERVED RUST INSIDE ICE MACHINE WHERE ICE IS BEING MADE.                       SERIOUS VIOLATION  7-38-005(A).                       MACHINE TAGGED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments:    OBSERVED CARDBOARD LINERS ON SHELVING OF PREP TABLE AT KITCHEEN   AREA. INSRUCTED TO REMOVE ALL LINERS/ONLY SMOOTH EASILY CLEANABLE   SURFACES MAY BE USED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR OF REACH IN ONE DOOR COOLER NEEDS CLEANING.     CHEST FREEZERS AT DRY STORAGE NEED TO BE DEFROSTED AND CLEANED.     DEEP FAT FRYER CABINETS NEED CLEANING. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS NEED CLEANING BEHIND HOT LINE EQUIPMENT IN KITCHEN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments:   WALLS NEED CLEANING BEHIND THE STOVE AND GRILL IN THE KITCHEN.",41.908816903427464,-87.7263339710053,"(-87.72633397100529, 41.90881690342746)"
606289,EZZARD CHARLES DAYCARE CENTER,EZZARD CHARLES DAYCARE CENTER,Daycare (2 - 6 Years),Risk 1 (High),7946 S ASHLAND AVE ,CHICAGO,IL,60620,06/23/2011,Canvass,Pass w/ Conditions,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: AIR TEMP OF 41.0 DEGREES OBSERVED IN 2-DOOR REACH-IN COOLER WHICH ALSO HAS A DOOR(RIGHT SIDE) THAT NEEDS REPAIRING(WILL NOT REMAIN CLOSED WHEN LEFT SIDE IS OPENED)UNIT TAGGED HELD FOR INSPECTION, MUST BE REPAIRED AND CAPABLE OF MAINTAINING AN INTERNAL TEMPERATURE OF 40 DEGREES OR BELOW- NO CITATION ISSUED | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: MILK FOUND AT 44.5-46.1 IN 2-DOOR REACH-IN COOLER, PRODUCT MUST BE MAINTAINED AT 40 DEGREES  /- 2 DEGREES. ALL PRODUCT FOUND AT IMPROPER TEMPERATURE TAGGED HELD FOR INSPECTION. PRODUCT MUST REMAIN ON PREMISES UNTIL EXPIRATION DATE HAS PASSED, AND CDPH MUST BE CONTACTED SO THAT PRODUCT CAN BE RELEASED-CITATION ISSUED-CRITICAL 7-38-00B(1).  52 1/2 GALLONS VALUED AT $170.00 TAGGED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN THE INTERIOR OF DISH MACHINE, AND EXTERIORS OF ALL DEEP FREEZERS,  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: DETAIL CLEAN ALL FLOORS ALONG ALL WALL BASES, IN CORNERS, UNDERNEATH AND BEHIND ALL HEAVY EQUIPMENT IN EVERY ROOM. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN AND/OR PAINT ALL WALLS THROUGHOUT WHERE NEEDED. SEAL ALL LOOSE BASEBOARDS THROUGHOUT. REPAIR AREAS OF WALLS THROUGHOUT WHERE NEEDED. CLEAN DOOR TO FOOD STORAGE ROOM. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: REPLACE MISSING END CAPS ON LIGHTS IN FOOD PREP AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR LEAKY FAUCET AT 3 COMP. SINK. REPAIR VENTILATION IN BOY'S WASHROOM. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ELIMINATE CLUTTERED AREAS BEHIND DEEP FREEZERS IN STORAGE ROOM, BEHIND BOOK CASE IN CLASSROOM BY FACULTY WASHROOM, AND IN MOP SINK ROOM. DESIGNATE AN AREA FOR PERSONAL BELONGINGS IN FOOD STORAGE ROOM.",41.74895804211779,-87.66355545886084,"(-87.66355545886083, 41.74895804211779)"
